00:00:00.005201 main     VirtualBox XPCOM Server 7.2.4 r170995 linux.amd64 (Oct 22 2025 16:59:14) release log
02:22:59.169856 DCon230  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
02:22:59.174368 DCon230  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
03:17:54.701611 DCon309  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
03:17:54.710997 DCon309  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
03:17:54.766805 DCon307  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
03:17:54.778186 DCon307  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
03:44:14.197263 DCon355  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
03:44:14.205469 DCon355  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
03:44:14.242916 DCon356  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
03:44:14.247792 DCon356  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
04:14:33.164354 DCon407  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
04:14:33.171964 DCon407  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
04:14:33.240352 DCon409  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
04:14:33.247640 DCon409  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
04:29:28.070944 DCon427  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
04:29:28.093872 DCon427  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
04:29:28.152086 DCon424  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
04:29:28.166601 DCon424  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
05:59:16.886371 DCon533  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
05:59:16.906159 DCon533  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
05:59:17.351850 DCon544  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
05:59:17.360667 DCon544  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
05:59:17.443317 DCon543  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
05:59:17.459885 DCon543  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
06:01:11.726683 dns-monitor NAT: resolv.conf: nameserver 187.86.167.47
06:01:11.727812 dns-monitor NAT: resolv.conf: nameserver 8.8.8.8
06:01:11.727851 dns-monitor NAT: resolv.conf: nameserver 2803:a3e0:a3e0::47
06:01:11.727884 dns-monitor NAT: resolv.conf: too many nameserver lines, ignoring 2803:a3e0:a3e0::45
06:01:11.728142 dns-monitor HostDnsMonitor: updating information
06:01:11.728156 dns-monitor HostDnsMonitor: unchanged
06:01:11.728268 dns-monitor NAT: resolv.conf: nameserver 187.86.167.47
06:01:11.728287 dns-monitor NAT: resolv.conf: nameserver 8.8.8.8
06:01:11.728300 dns-monitor NAT: resolv.conf: nameserver 2803:a3e0:a3e0::47
06:01:11.728312 dns-monitor NAT: resolv.conf: too many nameserver lines, ignoring 2803:a3e0:a3e0::45
06:01:11.728330 dns-monitor HostDnsMonitor: updating information
06:01:11.728340 dns-monitor HostDnsMonitor: unchanged
06:02:24.808682 DCon550  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
06:02:24.818795 DCon550  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
06:02:24.873778 DCon546  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
06:02:24.883667 DCon546  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
09:35:41.011204 DCon793  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
09:35:42.816858 DCon802  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
09:47:14.805957 USBPROXY USBProxyBackendLinux: Device 1c4f:0084 (sysfs:/sys/devices/pci0000:00/0000:00:10.0/usb1/1-2//device:/dev/vboxusb/001/004) isn't accessible. giving udev a few seconds to fix this...
09:47:19.202540 USBPROXY USBProxyBackendLinux: Device 1532:0099 (sysfs:/sys/devices/pci0000:00/0000:00:10.0/usb1/1-1//device:/dev/vboxusb/001/005) isn't accessible. giving udev a few seconds to fix this...
10:05:14.303143 DCon836  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
10:05:14.311419 DCon836  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
10:05:14.340435 DCon836  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
10:05:14.344678 DCon836  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
10:05:15.000490 DCon840  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
10:05:15.005514 DCon840  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
10:05:37.797653 DCon842  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
10:05:37.803529 DCon842  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
10:05:37.866324 DCon842  Saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox" with version "1.19-linux"
10:05:37.872553 DCon842  Finished saving settings file "/home/cl4rksec/VirtualBox VMs/hyprland/hyprland.vbox"
12:35:07.984470 MainPower Host suspending: Paused 1 VMs
12:35:08.141519 dns-monitor HostDnsMonitor: updating information
12:35:08.141582 dns-monitor HostDnsMonitor: old information
12:35:08.141588 dns-monitor   server 1: 187.86.167.47
12:35:08.141595 dns-monitor   server 2: 8.8.8.8
12:35:08.141601 dns-monitor   server 3: 2803:a3e0:a3e0::47
12:35:08.141605 dns-monitor   domain: WOW
12:35:08.141609 dns-monitor   search string 1: WOW
12:35:08.141614 dns-monitor HostDnsMonitor: new information
12:35:08.141618 dns-monitor   no server entries
12:35:08.141622 dns-monitor   no domain set
12:35:08.141625 dns-monitor   no search string entries
12:35:08.147874 DCon1000 ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
12:35:08.148904 DCon999  HostDnsMonitorProxy::GetDomainName: no domain set
12:35:08.150844 DCon1000 HostDnsMonitorProxy::GetNameServers:
12:35:08.150891 DCon1000   no name server entries
12:35:08.152838 DCon999  HostDnsMonitorProxy::GetSearchStrings:
12:35:08.152881 DCon999    no search string entries
